Data from QEP009941__3__14-04-03-468.txt Node

Date: Fri Oct 27 14:04:03 PDT 2023
User: eway
Spectrometer: QEP00994
Trigger mode: 4
Integration Time (sec): 1.000000E-2
Scans to average: 100
Electric dark correction enabled: false
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
474.034	1626.53
474.427	1612.85
474.82	1609.47
475.213	1608.51
475.606	1939.09
475.999	1953.65
476.391	1968.91
476.784	1989.41
477.177	2008.46
477.57	2025.8
477.962	2047.17
478.355	2066.7
478.747	2089.31
479.14	2113.92
479.532	2139.51
479.925	2167.77
480.317	2197.62
480.71	2227.71
481.102	2261.26
481.494	2295.16
481.886	2330.83
482.278	2368.68
482.671	2409.16
483.063	2451.89
483.455	2493.4
483.847	2541.72
484.238	2589.98
484.63	2641.24
485.022	2696.23
485.414	2754.17
485.806	2815.86
486.197	2878.31
486.589	2945.69
486.98	3017.24
487.372	3089.8
487.764	3166.56
488.155	3245.36
488.546	3332.89
488.938	3419.56
489.329	3514.38
489.72	3614.27
490.111	3720.16
490.503	3829.53
490.894	3941.96
491.285	4068.23
491.676	4202.74
492.067	4336.41
492.458	4484.28
492.849	4643.31
493.24	4802.94
493.63	4976.09
494.021	5156.92
494.412	5340.03
494.802	5532.51
495.193	5730.79
495.584	5940.95
495.974	6161.03
496.365	6388.11
496.755	6634.93
497.145	6893.88
497.536	7166.38
497.926	7436.12
498.316	7749.21
498.706	8073.69
499.097	8412.47
499.487	8767.2
499.877	9142.57
500.267	9524.73
500.657	9922.46
501.047	10333.61
501.436	10777.68
501.826	11227.35
502.216	11721.42
502.606	12236.18
502.995	12752.98
503.385	13320.13
503.775	13907.71
504.164	14535.01
504.554	15187.08
504.943	15882.54
505.332	16624.99
505.722	17381.01
506.111	18200.42
506.5	19042.19
506.89	19934.78
507.279	20874.95
507.668	21854.39
508.057	22880.27
508.446	23943.28
508.835	25048.89
509.224	26194.72
509.613	27415.17
510.002	28695.04
510.39	30041.57
510.779	31458.88
511.168	32988.75
511.556	34570.46
511.945	36217.52
512.334	37956.71
512.722	39751.48
513.111	41599.77
513.499	43584.18
513.887	45681.33
514.276	47888.86
514.664	50146.53
515.052	52530.01
515.44	54980.21
515.829	57581.65
516.217	60233.95
516.605	62915.86
516.993	65649.53
517.381	68567.23
517.769	71528.63
518.156	74598.77
518.544	77759.02
518.932	81109.03
519.32	84646.54
519.707	88310.69
520.095	92113.67
520.483	95808.31
520.87	99447.37
521.258	103068.69
521.645	106714.18
522.032	110387.19
522.42	114042.14
522.807	117731.21
523.194	121649.38
523.581	125804.04
523.969	130177.87
524.356	134555.46
524.743	138864.44
525.13	143021.67
525.517	147059
525.904	150925.91
526.291	154641.57
526.677	158250.12
527.064	161681.71
527.451	165172.81
527.838	168603.08
528.224	171862.31
528.611	174910.64
528.997	177742.06
529.384	180437.56
529.77	182813.8
530.157	184792.42
530.543	186681.2
530.929	188326.34
531.316	189837.96
531.702	191165.06
532.088	192316.76
532.474	193259.49
532.86	193855.29
533.246	194131.48
533.632	193970.2
534.018	193438.97
534.404	192922.9
534.79	192635.3
535.176	192505.53
535.562	192398.69
535.947	192453.48
536.333	192381.32
536.719	191902.82
537.104	191086.83
537.49	190011.32
537.875	188617.37
538.261	187114.43
538.646	185631.59
539.031	184111.49
539.417	182446.78
539.802	180410.07
540.187	178074.54
540.572	175717.16
540.957	173162.74
541.342	170216.69
541.727	166865.27
542.112	163725.64
542.497	160895.12
542.882	158301.29
543.267	155583.59
543.652	152661.36
544.036	149812.04
544.421	147196.88
544.806	145108.07
545.19	143071.92
545.575	140690.44
545.959	137900.28
546.344	135077.73
546.728	132311.38
547.112	129786.13
547.497	127558.59
547.881	125401.36
548.265	122966.78
548.649	120436.64
549.033	117894.52
549.417	115473.08
549.801	113160.11
550.185	110859.04
550.569	108561.3
550.953	106476.23
551.337	104462.53
551.721	102495.44
552.105	100526.34
552.488	98548.26
552.872	96377.41
553.256	94187.74
553.639	92103.5
554.023	90173.3
554.406	88248.49
554.789	86382.36
555.173	84555.89
555.556	82798.17
555.939	81171.31
556.323	79527.44
556.706	77785.94
557.089	75965.62
557.472	74172.91
557.855	72403.51
558.238	70704.01
558.621	69192.42
559.004	67699.59
559.387	66305.54
559.769	64980.77
560.152	63702.64
560.535	62341.83
560.918	60945.88
561.3	59374.31
561.683	57708.7
562.065	56064.03
562.448	54566.44
562.83	53226.17
563.213	51973.09
563.595	50756.79
563.977	49674.33
564.359	48732.65
